,Census Tract,Total Population,California County,County,countytrim,ZIP,Longitude,Latitude,Ozone,PM2.5,Diesel PM,Drinking Water,Pesticides,Tox. Release,Traffic,Cleanup Sites,Groundwater Threats,Haz. Waste,Imp. Water Bodies,Solid Waste,Asthma,Low Birth Weight,Cardiovascular Disease,Education,Linguistic Isolation,Poverty,Unemployment,Housing Burden
6371,6037577200,5414,Los Angeles,Los Angeles County,Los Angeles,90803,-118.15344,33.7601259,0.042,11.21,13.13,248.75,0,8676.561112,883.99,0,6,0,10,0,28.26,2.96,7.63,3.8,2.9,15.9,7.6,17.4
6372,6105000102,4558,Trinity ,Trinity County,Trinity,96052,-122.8246948,41.0094335,0.04,5.34450672,0.102,371.32,0.01,0.380308915,96.33,4,51,0,2,10.5,61.82,2.14,14.04,9.7,0,35.9,6.7,10.2
6373,6097152203,3527,Sonoma ,Sonoma County,Sonoma,95404,-122.7070355,38.4483381,0.03,6.18286598,27.712,231.46,0,49.38260693,711.79,0,45.55,0.235,3,0,45.1,1.52,6.29,4.4,5.1,38.5,6.7,19.2
6374,6087120200,4283,Santa Cruz,Santa Cruz County,Santa Cruz,95017,-122.1775027,37.102398,0.038,9.95548266,0.632,533.53,436.65,15.45520248,306.5,0,18,0,7,14.2,19.45,4.85,3.84,,2.5,25.9,,16.8
6375,6059063400,4795,Orange ,Orange County,Orange,92663,-117.9165233,33.6209027,0.044,10.37,9.86,300.77,0.02,5195.64332,910.9,9.65,21,0.35,13,6,26.35,4.3,4.05,1.4,1.1,11.5,5.5,18.8
6376,6067008206,5638,Sacramento ,Sacramento County,Sacramento,95662,-121.2146576,38.6722963,0.055,8.69794377,7.545,272.3,0.11,26.64819587,812.8,0,10,0.1,1,0,38.22,3.85,8.78,4.8,0,24.1,9.3,10.5
6377,6085503330,7618,Santa Clara,Santa Clara County,Santa Clara,95135,-121.7397981,37.3090443,0.038,10.37,2.378,496.52,0.01,100.2255,323.82,1.75,15,0.2,1,0,35.19,5.38,9.51,7.5,5.6,5.6,3.9,6.7
6378,6037480600,7863,Los Angeles,Los Angeles County,Los Angeles,91030,-118.1551292,34.1193401,0.051,11.63,19.05,629.06,0,3529.693432,865.64,5.2,2.25,0.2,3,2,12.57,4.69,3.99,3.8,3.2,22.3,4.9,13
6379,6001406800,3428,Alameda ,Alameda County,Alameda,94602,-122.1949575,37.7978944,0.03,8.69794377,29.929,70.6,0,363.7885203,548.79,0,5,0,0,0,72.72,4.32,6.45,11.8,9,15.4,9.3,16.9
6380,6073008355,3365,San Diego,San Diego County,San Diego,92126,-117.1266054,32.9217552,0.044,9.53630303,8.41,228.07,0,65.32863797,800.73,6.6,0,0.05,0,0,35,7.54,6.68,6.8,8.1,12.8,5.8,13.2
6381,6101050504,7163,Sutter ,Sutter County,Sutter,95993,-121.6619167,39.0906987,0.048,8.69794377,7.746,509.53,3899.87,0.446120829,194.73,0,6,0.1,3,0,21.93,2.97,9.44,17.9,4.2,28.3,5.3,5.5
6382,6065044911,4617,Riverside ,Riverside County,Riverside,92211,-116.314579,33.7315855,0.065,7.85958451,10.01,558.52,8.03,0.126643966,557.62,0,0,0,0,0,21.97,5.63,5.6,8,2.8,34.2,10.7,11.5
6383,6085506102,3808,Santa Clara,Santa Clara County,Santa Clara,95051,-121.9714315,37.3314684,0.035,10.37,23.68,179.53,0,192.5491481,681.09,0,16.5,0.025,2,0.5,24.42,5.36,6.61,4.9,7.9,12.2,5.9,14.9
6384,6013360200,4626,Contra Costa,Contra Costa County,Contra Costa,94803,-122.2944086,37.9689098,0.033,7.85958451,11.07,70.6,0,721.5188156,547.31,0,0,0.15,2,0,71.78,4.3,8.95,12,2.7,22.2,14.1,10.7
6385,6037192002,2735,Los Angeles,Los Angeles County,Los Angeles,90036,-118.3553201,34.0835415,0.048,12.05,23.12,664.07,0,1857.260291,1100.75,2.5,18.6,0.085,0,0,22.61,2.11,6.56,4.5,2.6,20.5,7.6,12.9
6386,6037430003,4604,Los Angeles,Los Angeles County,Los Angeles,91016,-117.9422558,34.1722232,0.055,10.37,2.429,395.29,0.03,3797.110652,,0.6,0,0,0,3,34.55,4.83,5.6,4.8,7.5,11.6,8.2,7.5
6387,6085507905,5784,Santa Clara,Santa Clara County,Santa Clara,95129,-122.028113,37.3026314,0.035,10.37,14.03,479.23,0,283.8908479,1000.16,12,7.5,0.1,0,0,13.53,6.19,4.31,4.8,12,17.5,4.8,9
6388,6037574000,5277,Los Angeles,Los Angeles County,Los Angeles,90808,-118.1017387,33.8144739,0.042,11.21,15.829,220.01,0,6358.286128,372.53,9,12,0.05,18,0.2,23.29,5.8,6.14,5,1.7,7.1,5.5,4
6389,6087100700,2632,Santa Cruz,Santa Cruz County,Santa Cruz,95060,-122.0288693,36.9772909,0.035,8.27876414,18.25,103.89,2.29,20.10637677,668.34,39,75.05,2.55,8,0,29.67,2.36,5.59,,0,22.9,3.6,27.4
6390,6103000200,7705,Tehama ,Tehama County,Tehama,96022,-122.3353367,40.3210457,0.048,6.18286598,1.187,602.44,15.69,3.088093018,346.49,0,4,0,3,0,34.88,3.06,8.73,16.2,1.1,34.2,14.3,12.2
6391,6085505402,3026,Santa Clara,Santa Clara County,Santa Clara,95051,-121.9734997,37.3461125,0.035,10.37,23.68,179.53,0,183.2279898,738.28,0.1,22.5,0.05,2,0,24.52,5.02,6.64,9.2,12.7,16.7,4.8,8.9
6392,6059052420,21098,Orange ,Orange County,Orange,92602,-117.7352311,33.7430213,0.05,10.37,15.746,376.93,1330.49,14210.07554,543.32,2.6,0,0.06,4,0,19.51,4.42,4.82,4.8,12,9.4,4.4,11
6393,6073017030,17064,San Diego,San Diego County,San Diego,92127,-117.1226724,33.031018,0.046,10.37,16.132,239.9,2.67,21.90236543,1997.97,8.1,25,0.15,16,1,15.72,5,5.18,2.8,7.6,5,3.9,7.8
6394,6085511100,5445,Santa Clara,Santa Clara County,Santa Clara,94303,-122.1325201,37.4457476,0.033,9.53630303,19.105,334.45,0,183.6635966,1277.44,16.8,2.5,0.32,12,0.75,58.83,1.94,6.68,1.4,4.1,8,5.3,7.7
6395,6073008349,3514,San Diego,San Diego County,San Diego,92126,-117.1487913,32.9166879,0.044,9.53630303,8.434,228.07,0,68.35700216,714.51,0,0,0,0,0,35,7.47,6.68,6.8,11.3,18.9,10.7,24.3
6396,6071002014,4846,San Bernardino,San Bernardino County,San Bernardino,91701,-117.6274307,34.146438,0.062,12.47,14.274,582.43,0.03,2598.175162,1017.84,0,0,0,1,0,31.24,3.45,9.06,4.9,0,6.8,5.5,11.4
6397,6029002811,3854,Kern ,Kern County,Kern,93311,-119.1201184,35.3371406,0.062,18.76,20.774,877.07,0,740.4271609,394.7,0,0,0,0,0,37.31,4.07,8.9,2.5,2.6,3.7,1.5,6.6
6398,6073013418,5998,San Diego,San Diego County,San Diego,91913,-116.977811,32.6499238,0.04,12.89,24.502,299.45,0,355.0449368,653.48,0,0,0,2,0,20.33,3.48,3.94,15.2,15.5,26.9,6.5,22.4
6399,6081605400,6147,San Mateo,San Mateo County,San Mateo,94010,-122.3446065,37.5870019,0.033,8.69794377,12.77,103.96,0,136.1828455,1449.09,7,64.75,0.05,9,2,26.67,4.36,4.3,1.4,11,17.7,3.9,20
6400,6001403702,1724,Alameda ,Alameda County,Alameda,94610,-122.2520804,37.8095265,0.03,8.69794377,54.34,70.6,0,352.55384,1418.49,0,27.75,0.05,11,0,53.34,3.94,5.15,0.6,3.2,14.8,3.5,17.7
6401,6037408722,4400,Los Angeles,Los Angeles County,Los Angeles,91748,-117.9023573,33.9700289,0.05,11.63,6.628,271.22,0,9788.459696,571.7,0,0,0.01,0,0,30.74,3.28,6.63,17.8,18.2,22,5.2,12.7
6402,6073018612,3331,San Diego,San Diego County,San Diego,92057,-117.2609565,33.2550012,0.044,8.69794377,17.178,501.36,18930.87,39.87173664,461.46,0,3.5,0.01,6,1,30.87,3.74,5.84,13.1,1.7,22.1,6.9,11.8
6403,6085508204,4194,Santa Clara,Santa Clara County,Santa Clara,94087,-122.0178787,37.3445479,0.035,10.37,23.05,294.83,0,258.4899539,811.54,16.1,10.5,0.125,0,0,16.43,6.24,5.58,2.7,7.4,9.9,6.1,6.9
6404,6001430700,3814,Alameda ,Alameda County,Alameda,94546,-122.0822257,37.7060949,0.033,8.69794377,21.262,70.6,1,364.6189724,289.43,3,2.8,0.05,0,0,68.95,3.93,9.63,4.2,4.8,13.1,6.1,13.3
6405,6089011600,3877,Shasta ,Shasta County,Shasta,96003,-122.4184426,40.6694846,0.042,5.76368635,2.284,203.14,0,14.08371237,111.29,14.75,5.6,0.075,9,4,46.56,3.8,7.95,5.6,0.9,48.3,7.9,15.4
6406,6075042601,3687,San Francisco,San Francisco County,San Francisco,94121,-122.4811913,37.7831165,0.03,7.85958451,39.92,171.2,0,229.7398292,526.81,2.5,0,0,11,0,23.94,3.58,5.57,18,23.8,35.8,2.8,23.8
6407,6037480012,4763,Los Angeles,Los Angeles County,Los Angeles,91775,-118.0740581,34.1180317,0.051,10.79,11.417,702.41,0,4257.380877,637.53,0,1.5,0,0,0.5,18.55,4.13,4.2,6.5,20.4,22.9,6.7,14.4
6408,6037901205,10466,Los Angeles,Los Angeles County,Los Angeles,93536,-118.2759944,34.6784036,0.062,6.18286598,2.049,588.36,0,13.26810384,133.26,2,0,0.1,0,0,46.34,5.76,9.44,8.5,2.7,23.6,5.4,13.2
6409,6067008504,4320,Sacramento ,Sacramento County,Sacramento,95630,-121.1811222,38.6508815,0.055,8.69794377,8.81,45.46,0,34.0503764,1074.13,6.2,3.75,5.125,1,0.2,26.29,4.65,8.16,2.5,2.4,9.8,9.3,11.3
6410,6059021924,4192,Orange ,Orange County,Orange,92862,-117.6955373,33.8098494,0.053,11.21,3.105,685.79,0,9169.370421,2529.38,1.45,2,0.01,2,3.6,20.73,4.46,6.81,4,0.6,12.1,3.3,14.8
6411,6061023800,3257,Placer ,Placer County,Placer,95648,-121.2561132,38.876759,0.053,8.27876414,4.287,348.18,422.98,23.66255017,378.4,1.1,26.6,0,0,0,36.35,,8.14,4.2,1,13.6,7.3,13.3
6412,6113010509,3471,Yolo ,Yolo County,Yolo,95616,-121.7510359,38.5645014,0.044,7.85958451,7.194,781.11,185.31,48.79770442,217.85,0,0.3,0.625,0,0,23.36,1.34,6.7,5.8,4.6,43.5,7.1,27.5
6413,6079012900,5296,San Luis Obispo,San Luis Obispo County,San Luis Obispo,93465,-120.557377,35.5048639,0.042,7.35630693,0.765,887.66,6.07,2.150203932,168.99,0,24,0.11,4,17.2,31.25,4.78,4.35,7.5,2.2,29.8,6.7,10.1
6414,6075042700,5326,San Francisco,San Francisco County,San Francisco,94121,-122.4881473,37.7822651,0.03,7.85958451,39.92,171.2,0,229.1700019,421.11,2.7,0,0.01,11,0,23.94,4.07,5.57,16.7,26.3,31.3,3.7,21.2
6415,6059110203,5393,Orange ,Orange County,Orange,90620,-118.019392,33.8135237,0.044,11.21,12.552,279.28,0,8565.735947,681.71,1.75,0,0,0,1.95,32.41,2.29,6.46,10.2,4.8,21.8,4.7,22
6416,6059099240,5183,Orange ,Orange County,Orange,92646,-117.9582847,33.6425324,0.044,10.37,11.94,238.5,10.86,5403.861606,490.88,1.2,7,0.1,2,0.2,29.26,4.46,5.74,3.3,0.7,14.4,7.5,16.8
6417,6059099246,3614,Orange ,Orange County,Orange,92646,-117.9756484,33.6794766,0.044,10.79,9.226,237.82,0,7336.931547,567.1,0.2,24,0,0,2.5,27.91,5.45,5.51,1.7,1.6,17.7,11.3,7.4
6418,6061020107,3510,Placer ,Placer County,Placer,96143,-120.0195644,39.2468106,0.048,5.76368635,2.915,267.43,0,171.8691143,336.46,0,1,0,3,0,17.58,6.56,4.62,22.2,18.2,57.7,14,29.9
6419,6005000101,3907,Amador ,Amador County,Amador,95666,-120.5707489,38.4649441,0.055,5.40351577,0.428,467.22,0.03,1.173221875,229.6,0,3,0.1,0,3,62.21,3.05,8.77,5.9,0,24.2,16.3,15.8
6420,6023010902,4143,Humboldt ,Humboldt County,Humboldt,95526,-123.7971626,40.5020364,0.03,6.16808044,0.488,394.57,0.05,4.132988149,208.46,0,22.35,0,4,12.3,70.17,4.93,8.5,7.7,0,37.9,5.4,12.7
6421,6059032011,1606,Orange ,Orange County,Orange,92676,-117.6126068,33.7525125,0.055,10.79,0.171,552.88,0,4988.571749,210.07,1.4,0,0,2,4,10.48,8.33,5.24,2.5,3.2,16.4,8.1,6.2
6422,6075033100,3968,San Francisco,San Francisco County,San Francisco,94132,-122.4872238,37.7321973,0.03,7.85958451,39.64,171.2,0,155.8922215,709.17,0,0,0.025,2,0,38.59,5.96,6.28,7,9.9,10,9.2,15.9
6423,6073006801,2503,San Diego,San Diego County,San Diego,92107,-117.2292656,32.7547551,0.04,10.37,13.8,228.07,0,193.1017451,865.41,12.9,4.95,0.045,10,0.7,22.49,4.74,3.98,1.8,0.5,24.4,10.3,19.4
6424,6097153806,3288,Sonoma ,Sonoma County,Sonoma,95492,-122.8020356,38.5525461,0.033,9.15382387,13.146,396.11,29.89,31.06673176,346.77,0.5,0.3,0.52,2,0.1,39.21,3.6,8.76,9.4,1.3,13.2,7.9,16.2
6425,6085507903,4828,Santa Clara,Santa Clara County,Santa Clara,95129,-122.0102043,37.3026196,0.035,10.37,16.23,479.23,0,219.2355446,396.29,12.25,0,0,2,0,17.98,8.4,5.48,4.6,13.1,8.6,7.9,10
6426,6071010420,4103,San Bernardino,San Bernardino County,San Bernardino,92252,-116.2970602,34.1711567,0.065,4.50614746,0.985,401.79,0,0.970551165,274.82,0.4,0,0,0,2.2,79.62,3.65,16.36,7.9,0,50.1,8.9,11.7
6427,6073015302,4075,San Diego,San Diego County,San Diego,92020,-116.9699985,32.7743373,0.044,11.21,11.07,314.14,0,124.0695147,1427.75,2.7,3,0.2,4,1.25,34.28,3.17,5.66,9.1,2.4,23.3,5.2,15.2
6428,6057000402,6926,Nevada ,Nevada County,Nevada,95946,-121.2138243,39.210354,0.055,6.18286598,1.17,503.56,0.17,0.131836794,195.66,9,3.3,0,3,0,38.66,4.59,7.95,7,1.1,32.7,12.9,10.2
6429,6013343001,4806,Contra Costa,Contra Costa County,Contra Costa,94596,-122.0458632,37.8931242,0.038,7.85958451,16.092,70.6,0,620.1187802,777.8,0.2,3.3,0.025,1,6,30.06,5.22,6.3,1.6,10.9,21.1,7.2,14.8
6430,6037910804,3295,Los Angeles,Los Angeles County,Los Angeles,93510,-118.1943718,34.5244096,0.06,6.60204561,2.142,421.78,0,11.41344475,1244.19,0,0,0.05,0,0,23.59,8.56,7.63,11.3,0,17.8,14.1,7.3
6431,6013345111,5099,Contra Costa,Contra Costa County,Contra Costa,94583,-121.9526849,37.7570354,0.038,8.27876414,9.667,70.6,0,374.1235606,1276.48,0,3,0.125,0,0,39.67,7.03,7.87,1.7,16.5,11.2,5.9,1.8
6432,6073018513,9081,San Diego,San Diego County,San Diego,92056,-117.3079977,33.2136656,0.042,9.1171234,17.633,483.28,3.3,41.41599165,557.32,1.1,0,2.1,6,14,25.7,5.06,4.97,4.5,1,17,5.9,11.7
6433,6001450200,4067,Alameda ,Alameda County,Alameda,94568,-121.9154401,37.7224552,0.038,8.69794377,37.201,167.93,0,316.6740606,451.59,1.2,9.3,0.05,0,0,26.56,7.18,6.24,5.6,8,13,4.4,14.4
6434,6001441522,4980,Alameda ,Alameda County,Alameda,94555,-122.0572528,37.5845579,0.035,8.69794377,36.96,83.53,0,250.571113,2287.27,0,0,0,2,0,39.98,3.95,8.05,11.2,8.6,16.6,5.8,8.9
6435,6007001900,3373,Butte ,Butte County,Butte,95969,-121.5758491,39.7841664,0.055,9.53630303,3.621,300.3,64.49,0.010603951,380.57,0,2,0,1,0,51.8,2.7,11.4,5.8,0.6,26.6,7.5,12.6
6436,6059063302,4165,Orange ,Orange County,Orange,92627,-117.9132613,33.6313413,0.044,10.37,11.476,188.05,0,5672.471912,596.02,10.05,33,0.32,10,3,34.88,3.31,5.32,3.7,0.4,17.6,6.6,14.2
6437,6037800410,3627,Los Angeles,Los Angeles County,Los Angeles,90265,-118.736699,34.0544607,0.051,9.95548266,1.218,225.79,0.26,226.0998179,696.94,9,0,0.55,17,3,6.09,5.49,1.56,3.2,1.6,12.9,11.1,10.5
6438,6111006700,3117,Ventura ,Ventura County,Ventura,91360,-118.8823319,34.1996069,0.048,9.53630303,4.472,175.87,0,71.10231495,633.4,0,3,0.11,11,0,31.55,4.32,8.3,5.3,1.9,14.1,10,15.4
6439,6037621301,6769,Los Angeles,Los Angeles County,Los Angeles,90277,-118.3797513,33.8350669,0.044,12.05,15.61,237.22,0,7776.528512,728.51,4,0,0.1,8,0.5,23.26,4.02,6.3,2.9,1.5,10.8,7.1,18.5
6440,6061022500,3879,Placer ,Placer County,Placer,95747,-121.3640005,38.7391442,0.051,8.27876414,6.528,645.9,6.7,58.02868046,250.7,11,0,0.01,2,0,34.38,4.53,7.45,6.1,0.9,10.2,12.9,2.4
6441,6059021914,4218,Orange ,Orange County,Orange,92705,-117.8028407,33.780868,0.048,10.37,5.679,609.15,0,33059.19028,787.61,0,0,0,0,0,22.41,4.42,4.6,9.2,2.8,25.7,6.7,25.1
6442,6037464000,5621,Los Angeles,Los Angeles County,Los Angeles,91106,-118.1383771,34.1270552,0.051,11.21,19.3,625.16,0,3499.726448,661.74,28.95,1.05,0.385,0,2,18.88,4.25,4.07,1.3,3.6,18.2,8,12.7
6443,6059099239,3924,Orange ,Orange County,Orange,92646,-117.9671282,33.6470177,0.044,10.37,9.026,238.5,12.12,5310.515362,483.01,12.9,2,0.11,2,7,29.26,4.19,5.74,2,1.3,13.6,8.7,10.3
6444,6077004104,3265,San Joaquin,San Joaquin County,San Joaquin,95242,-121.3204173,38.1305265,0.046,10.88,4.611,614.9,138.58,101.9394102,229.06,0,0,0,0,0,27.54,4.86,7.92,8.3,3.9,10.8,12.3,6.1
6445,6001443105,4456,Alameda ,Alameda County,Alameda,94539,-121.9322534,37.5218333,0.035,9.53630303,20.875,298.9,0,131.4899095,1075.04,11.5,5.5,1.36,0,0,20.59,5.41,6.4,1.5,7.3,9.2,7.2,8.4
6446,6037300701,6144,Los Angeles,Los Angeles County,Los Angeles,91208,-118.2519312,34.203681,0.053,11.63,6.868,900.79,0,1404.265216,922.27,0,2.7,0,6,2,14.67,4.97,5.46,3,1.9,13.1,3.8,18.8
6447,6111007513,1681,Ventura ,Ventura County,Ventura,93065,-118.7879936,34.2533642,0.053,9.53630303,3.783,177.04,0,42.65116579,547.51,0,0,0,11,0,41.29,5.56,11,5.1,1.2,15,6,9.9
6448,6009000501,3332,Calaveras ,Calaveras County,Calaveras,95223,-120.3934638,38.1924839,0.055,5.20454937,0.332,424.69,0.01,0.886112634,418.91,0,0,0,0,11.5,28.29,5.56,8.95,9.6,1,36.3,11.5,14.8
6449,6073017304,5508,San Diego,San Diego County,San Diego,92075,-117.2633676,32.9903701,0.042,10.37,14.098,221.74,0,24.41254371,2146.44,6,25,0,5,0,19.19,4.21,3.83,11.6,2.7,25.8,7.1,22.4
6450,6085504423,2373,Santa Clara,Santa Clara County,Santa Clara,95035,-121.8706784,37.4335965,0.038,10.37,13.375,118.73,3.71,142.5719267,302.44,0,1,0,0,0,25.78,7.08,7.73,12.4,7.3,16.2,6.3,21.7
6451,6085508102,3321,Santa Clara,Santa Clara County,Santa Clara,95014,-122.0049293,37.3303283,0.035,10.37,23.05,304.45,0,257.6769792,1248.03,46.9,54,0.71,2,0,18.17,4.26,5.71,1.3,17.3,4.9,5.8,6.7
6452,6067007103,3850,Sacramento ,Sacramento County,Sacramento,95835,-121.5189732,38.6614448,0.048,8.69794377,10.28,80.01,0,196.8411665,506.33,0,0,0,0,0,52.62,6.09,10.18,7.7,2,21.9,7.9,19
6453,6089012604,2198,Shasta ,Shasta County,Shasta,96088,-121.8497344,40.5780793,0.048,4.92532709,0.439,399.71,0.25,3.67643536,76.33,0,4,0,2,7,22.35,5.75,6.17,9.9,0.5,36.4,18.6,19.4
6454,6037269000,5138,Los Angeles,Los Angeles County,Los Angeles,90064,-118.404305,34.043325,0.046,12.05,28.01,734.42,0,1605.352394,1827.42,2.35,18,0.55,0,0,18.34,3.18,5.1,3.1,5.1,10.4,5.9,17.5
6455,6067009326,4804,Sacramento ,Sacramento County,Sacramento,95830,-121.2914003,38.4655654,0.051,9.53630303,3.188,334.35,10.41,59.25928588,338.71,0,3.3,0,0,1,36.63,5.03,7.49,7.2,2.6,17.2,10.1,7
6456,6073009107,3688,San Diego,San Diego County,San Diego,92110,-117.1885238,32.7677269,0.04,10.37,20.25,228.07,0,169.7965819,567.87,6.4,7.75,0.2,13,1.1,27.88,3.2,4.48,2.3,2.3,38,5.1,24.5
6457,6059042335,5829,Orange ,Orange County,Orange,92677,-117.6948206,33.5589577,0.048,8.69794377,15.476,228.52,0.04,1972.033372,626.05,0,2,0.035,2,0,16.33,4.42,4.27,8.3,7.4,23.5,9.8,20.1
6458,6083002012,3036,Santa Barbara,Santa Barbara County,Santa Barbara,93455,-120.444008,34.8679051,0.035,4.50614746,5.084,272.77,2976.93,12.535523,238.69,4.5,26.7,0,0,0.7,34.59,5.7,5.81,4.2,1.1,20,9.8,20.2
6459,6073008340,8988,San Diego,San Diego County,San Diego,92122,-117.2035171,32.8680772,0.042,9.53630303,21.999,228.07,0,138.3432477,1714.85,0,0,0.735,2,0,18.52,5.11,5.48,1.5,5.1,24.5,3.6,23.1
6460,6111005504,4320,Ventura ,Ventura County,Ventura,93010,-119.0450209,34.2293596,0.044,9.53630303,14.651,584.21,0,89.30291554,344.47,0,3.75,0,0,0,35.51,4.73,9.29,8,5.5,18.8,10.3,11
6461,6001443104,5558,Alameda ,Alameda County,Alameda,94539,-121.9266869,37.5313765,0.035,9.53630303,19.41,83.53,0,115.8184013,1308.4,1,13,0.1,0,0,20.59,5.58,6.4,2.5,12.9,11,9.8,7.7
6462,6081607200,4197,San Mateo,San Mateo County,San Mateo,94403,-122.297491,37.5331702,0.033,9.1171234,15.353,85.21,0,185.5766106,652.57,4.5,56.8,0.01,1,0,42.65,3.81,6.69,9.4,5.3,15.1,6.5,21.3
6463,6085508505,4392,Santa Clara,Santa Clara County,Santa Clara,94086,-122.009868,37.3588302,0.035,10.37,24.199,383.86,0,261.7927352,720.16,2.95,14.25,0.18,0,0,15.27,4.95,3.92,5.4,12.5,11.7,8.9,12.5
6464,6085512024,4670,Santa Clara,Santa Clara County,Santa Clara,95136,-121.8670355,37.2604228,0.038,10.37,21.4,479.23,0,77.69426622,1322.26,0,0.3,0.15,3,0,28.07,2.84,6.23,11.4,7.2,20.2,8.4,13.5
6465,6013361000,4475,Contra Costa,Contra Costa County,Contra Costa,94530,-122.288182,37.9435402,0.033,8.27876414,8.846,70.6,0.17,719.4880777,576.63,0,0,0.02,8,0,59.74,4.56,7.43,9.5,6.7,28.9,6.8,10
6466,6111006800,3908,Ventura ,Ventura County,Ventura,91360,-118.864959,34.1974404,0.048,9.53630303,6.385,38.25,0,71.38200083,1091.81,0,6,0,11,0,29.16,4.33,7.66,12.6,4.6,14.7,7.3,14.9
6467,6033001300,7575,Lake ,Lake County,Lake,95461,-122.5571962,38.7527742,0.035,5.18665423,0.548,497.34,0.54,0.020092094,212.64,9.4,12,5,3,4,29.21,4.02,4.83,8.6,1.6,30.7,9.4,18.6
6468,6075016600,5069,San Francisco,San Francisco County,San Francisco,94117,-122.4474539,37.7704942,0.03,8.69794377,67.68,171.2,0,213.192967,813.53,0.7,3,0.81,0,0,32.18,4.9,6.36,3.1,6.2,21.7,5.4,14.3
6469,6001422500,4658,Alameda ,Alameda County,Alameda,94709,-122.2603183,37.8773131,0.03,8.69794377,13.01,70.6,0,539.9539121,,6.75,10.5,6.26,1,0,17.06,5.11,3.64,5.1,2.4,41,7.5,33.6
6470,6037620501,5390,Los Angeles,Los Angeles County,Los Angeles,90278,-118.3699719,33.8873629,0.044,12.05,20.89,302.93,0,5487.867648,1643.36,5.5,15,0.25,0,2,30.64,3.59,6.05,3.8,1.7,14.5,5.6,10.2
6471,6037620602,5376,Los Angeles,Los Angeles County,Los Angeles,90278,-118.3649588,33.8622408,0.044,12.05,20.89,236.89,0,16405.85954,695.55,10,10.75,0.095,0,2,23.98,4.65,4.82,6.9,4.5,12.2,4.2,10
6472,6095252105,3256,Solano ,Solano County,Solano,94510,-122.1828721,38.0801267,0.035,7.85958451,12.945,198.69,0,1532.588303,718.37,2,3,0,9,2,58.36,4.14,8.57,2.9,1.3,11.7,5.8,4.4
6473,6073007800,5724,San Diego,San Diego County,San Diego,92109,-117.2243397,32.8039041,0.042,10.37,13.427,228.07,0,132.4294277,1397.59,0.7,30,0.1,5,0,21.9,2.96,5.24,6.6,4.8,38,5.2,22.9
6474,6037262706,3563,Los Angeles,Los Angeles County,Los Angeles,90272,-118.5245644,34.0350108,0.048,11.21,4.12,588.45,5.79,768.938725,1223.18,18,0,0,7,0,10.7,6.57,4.99,1.1,0.6,8.6,4.3,11.9
6475,6065940500,2208,Riverside ,Riverside County,Riverside,92264,-116.5735745,33.7649103,0.068,6.60204561,1.165,473.84,0.04,150.3692944,392.17,0,15.6,0.01,0,0,48.76,,7.26,4.2,0.7,23.5,5.9,19
6476,6073019107,2104,San Diego,San Diego County,San Diego,92082,-116.9122434,33.2118604,0.048,8.69794377,0.534,624.7,6.27,11.45192821,199.96,0,0,0,9,0,21.81,4.96,5.82,14.3,3,38.9,9,14
6477,6001443103,4029,Alameda ,Alameda County,Alameda,94539,-121.9027992,37.5273674,0.035,9.1171234,12.828,346.65,0,108.1554523,1241.86,1.45,10,0.11,0,0,20.19,6.04,5.86,5.6,10.6,13.1,8,10.4
6478,6013333102,3855,Contra Costa,Contra Costa County,Contra Costa,94521,-121.95812,37.9598119,0.038,7.85958451,7.172,76.79,0,755.9085684,577.43,12,20,0,2,0,59.4,2.58,8.65,4.4,3.3,17.2,9.8,12.4
6479,6079010703,3487,San Luis Obispo,San Luis Obispo County,San Luis Obispo,93402,-120.8212246,35.3185487,0.035,,2.287,214.7,40.68,7.68217831,579.69,0,2.2,0,8,0.2,43.77,4.85,3.87,10.5,4.4,42.7,9,17.6
6480,6009000400,4032,Calaveras ,Calaveras County,Calaveras,95257,-120.449,38.3647246,0.053,5.22403266,0.319,349.58,0.36,0.968180111,81.2,0,5,0,0,9,43.08,3.77,6.76,10,1.6,45.9,22.3,17.3
6481,6097150607,5369,Sonoma ,Sonoma County,Sonoma,94954,-122.6437532,38.2766584,0.033,6.18286598,7.362,547.01,1.3,796.9947117,669.69,0,2,0.175,5,0,51.2,2.55,8.41,6.4,1.8,9,9.6,9.7
6482,6037139801,3539,Los Angeles,Los Angeles County,Los Angeles,91356,-118.5455805,34.1527206,0.057,10.37,9.158,618.05,0,558.5807831,434.98,0,0.3,0,0,0,53.51,4.48,9.31,4.6,2.5,5.1,2.9,9.1
6483,6067008207,4212,Sacramento ,Sacramento County,Sacramento,95662,-121.2010755,38.6652033,0.055,8.69794377,7.902,503.63,0,28.36599403,502.52,0,0.3,0.01,1,1,38.91,5.13,8.98,5.3,1.1,26.2,4.5,14.2
6484,6065940900,1916,Riverside ,Riverside County,Riverside,92234,-116.4514939,33.7835901,0.068,7.02122524,4.876,555.64,0,0.111106966,376.33,0,0,0.05,0,0,36.7,,7.92,7.7,1.7,34.6,15.1,20.1
6485,6085503003,5099,Santa Clara,Santa Clara County,Santa Clara,95118,-121.8850395,37.2674809,0.038,10.37,20.167,479.23,0,84.88831585,744.07,0,9.75,0.05,3,0,40.12,4.3,7.17,6.2,2.3,6.9,6.6,13.8
